鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
松山區,房地(土地+建物)+車位,臺北市松山區健康路325巷24弄1~30號,20.47,住,,,1060413,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041229,189.27,3,2,2,有,有,38500000,237734,坡道平面,37.84,2500000,,RPXOMLPKOHMFFDA88DA
松山區,房地(土地+建物),臺北市松山區南京東路五段123巷8弄1~30號,52,住,,,1060418,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),,加強磚造,,105.72,3,2,2,有,無,18250000,172626,,0,0,含增建或未登記建物-陽台加窗。,RPRNMLQJOHMFFDA18DA
信義區,房地(土地+建物),臺北市信義區忠孝東路五段71巷11弄1~30號,27.25,住,,,1060427,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,631014,66.81,3,2,2,有,無,14100000,211046,,0,0,含增建或未登記建物-空地加蓋。,RPOOMLQJOHMFFDA97DA
松山區,房地(土地+建物),臺北市松山區民權東路五段31~60號,9.44,其他,,,1060430,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,710630,56.87,2,1,1,有,有,10880000,191314,,0,0,含增建或未登記建物。,RPTOMLQJOHMFFDA48DA
南港區,房地(土地+建物)+車位,臺北市南港區三重路41巷31~60號,28.59,住,,,1060418,土地1建物2車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010119,260.18,3,2,2,有,有,36480000,140216,坡道平面,35.92,0,,RPQQMLQJOHMFFDA38DA
信義區,房地(土地+建物),臺北市信義區吳興街600巷98弄1~30號,26.94,住,,,1060421,土地3建物1車位0,一層，停車場,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,801130,101.61,3,2,2,有,無,12000000,118099,,0,0,含增建或未登記建物-平台外移。,RPQNMLTJOHMFFDA38DA
信義區,房地(土地+建物),臺北市信義區忠孝東路五段361~390號,5.39,商,,,1060328,土地3建物1車位0,五層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,940531,37.64,2,1,1,有,有,11680000,310308,,0,0,含增建或未登記建物,RPQNMLOJOHMFFDA87DA
信義區,房地(土地+建物),臺北市信義區吳興街336巷1~30號,20.17,住,,,1060425,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,621224,46.87,2,2,2,有,無,8700000,185620,,0,0,含增建或未登記建物-平台。,RPRNMLOJOHMFFDA97DA
中山區,房地(土地+建物),臺北市中山區合江街144巷1~30號,34.25,住,,,1060417,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,97.81,3,2,2,有,無,16800000,171762,,0,0,含增建或未登記建物。,RPRNMLSKOHMFFCA38DA
中正區,房地(土地+建物),臺北市中正區南昌路一段91~120號,3.21,商,,,1060521,土地1建物1車位0,五層,十五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,980403,42.09,1,1,1,有,有,11380000,270373,,0,0,,RPPPMLTJOHMFFAA18DA
文山區,房地(土地+建物),臺北市文山區木柵路四段121~150號,25.1,其他,,,1060327,土地2建物1車位0,十四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000214,83.08,2,2,1,有,有,17530000,211001,,0,0,,RPWNMLMKOHMFFAA08DA
中正區,房地(土地+建物)+車位,臺北市中正區師大路181~210號,15.05,住,,,1060428,土地3建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010824,119.47,3,2,1,有,有,25300000,226515,坡道機械,17.49,2200000,含增建或未登記建物。,RPVNMLLLOHMFFAA97DA
中山區,房地(土地+建物),臺北市中山區朱崙街61~90號,14.81,商,,,1060415,土地2建物1車位0,八層,八層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,770805,92.92,5,2,2,有,無,22000000,236763,,0,0,含增建或未登記建物權利人有二人,RPPNMLLKOHMFFCA47DA
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段191巷91~120號,119.53,住,,,1060430,土地1建物1車位1,全,四層,透天厝,住家用,鋼筋混凝土造,881217,255.85,4,3,3,有,有,45000000,175884,一樓平面,0,0,含增建或未登記建物,RPSPMLMKOHMFFCA08DA
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路三段271~300號,12.98,商,,,1060505,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970131,154.99,3,2,2,有,有,35800000,230983,坡道機械,23.47,0,,RPROMLTJOHMFFFA68CA
大安區,房地(土地+建物),臺北市大安區和平東路二段175巷37弄1~30號,59,住,,,1060422,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),,鋼筋混凝土造,,114.97,4,2,2,有,無,25300000,220057,,0,0,共有人數2人;含增建或未登記建物。,RPQOMLNJOHMFFFA97CA
文山區,車位,臺北市文山區興隆路二段217巷1~30號,2.88,住,,,1060513,土地0建物0車位1,地下三層,十三層,其他,見使用執照,鋼筋混凝土造,850715,36.7,0,0,0,有,有,1650000,,坡道平面,0,1650000,,RPQNMLSJOHMFFAA97DA
大安區,房地(土地+建物)+車位,臺北市大安區復興南路二段151~180號,19.81,商,,,1060326,土地1建物1車位1,五層，陽台,八層,華廈(10層含以下有電梯),商業用,鋼骨鋼筋混凝土造,,132.3,3,2,2,有,有,23230000,175586,坡道平面,0,0,,RPVNMLPKOHMFFFA68CA
大安區,土地,學府段三小段151~180地號,24.6,住,,,1060513,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,9200000,373984,,0,0,權利人共2人親友、員工或其他特殊關係間之交易。,RPPOMLPJOHMFFFA08CA
大安區,房地(土地+建物),臺北市大安區復興南路一段126巷1~30號,12.99,其他,,,1060425,土地10建物1車位0,十一層,十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,701231,66.59,2,1,1,有,有,12420000,186514,,0,0,含增建或未登記建物。,RPROMLSJOHMFFFA58CA
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段280巷61~90號,27.85,住,,,1060506,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830314,159.99,3,2,2,有,有,25300000,190032,坡道平面,40.01,2500000,含增建或未登記建物。權利人二人,RPWOMLNKOHMFFCA48DA
中正區,房地(土地+建物)+車位,臺北市中正區汀州路一段61~90號,29.38,住,,,1060523,土地2建物1車位1,九層,二十層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010919,248.37,4,2,2,有,有,49617618,199773,坡道平面,35.9,0,向政府機關承購之案件。,RPOOMLLLOHMFFAA37DA
中正區,房地(土地+建物),臺北市中正區和平西路一段121~150號,8.33,住,,,1060428,土地2建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,701117,88.71,2,1,1,有,有,14500000,163454,,0,0,含增建或未登記建物。,RPOPMLLLOHMFFAA47DA
文山區,房地(土地+建物)+車位,臺北市文山區保儀路13巷31~60號,10.23,商,,,1060506,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990520,129.55,1,2,2,有,有,18200000,145143,坡道機械,15.18,1600000,,RPOPMLTJOHMFFAA08DA
文山區,房地(土地+建物),臺北市文山區辛亥路七段84巷1~30號,19.17,住,,,1060429,土地2建物1車位0,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,891025,80.39,2,2,2,有,有,11600000,144297,,0,0,含增建或未登記建物。,RPUNMLMKOHMFFAA87DA
內湖區,房地(土地+建物),臺北市內湖區文德路22巷53弄1~30號,39.55,住,,,1060325,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,730131,112.25,3,2,2,有,有,14680000,130780,,0,0,含增建或未登記建物,RPOPMLQKOHMFFCA08DA
南港區,房地(土地+建物),臺北市南港區東新街63巷1~30號,45.18,住,,,1060423,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,880817,132.55,3,2,2,有,有,20880000,157525,,0,0,含增建或未登記建物。,RPQPMLQJOHMFFDA28DA
南港區,房地(土地+建物)+車位,臺北市南港區園區街31~60號,27.09,住,,,1060507,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000414,196.09,4,2,2,有,有,36380000,208852,坡道平面,33.87,2500000,,RPWPMLTJOHMFFDA56DA
士林區,房地(土地+建物),臺北市士林區社子街97巷1~30號,14.38,住,,,1060510,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,640410,33.54,3,2,1,有,無,3500000,104353,,0,0,親友、員工或其他特殊關係間之交易。,RPTOMLTJOHMFFEA88DA
大安區,房地(土地+建物),臺北市大安區信義路二段44巷1~30號,14.78,住,,,1060502,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1000506,78.55,1,2,1,有,有,24750000,315086,,0,0,含增建或未登記建物。,RPVNMLRJOHMFFFA88DA
士林區,房地(土地+建物),臺北市士林區承德路四段3巷1~30號,8.59,住,,,1060501,土地1建物1車位0,三層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,840307,28.88,0,0,0,無,無,1900000,65789,,0,0,二親等買賣,RPUOMLKLOHMFFEA28DA
士林區,房地(土地+建物),臺北市士林區承德路五段31~60號,14.92,住,,,1060430,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,671202,69.7,2,2,2,有,無,8680000,124534,,0,0,含增建或未登記建物。,RPQPMLMKOHMFFEA08DA
士林區,房地(土地+建物)+車位,臺北市士林區基河路331~360號,42.83,住,,,1060505,土地1建物1車位1,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,860611,165.44,3,2,2,有,有,29500000,178312,坡道平面,0,0,,RPXNMLNKOHMFFEA68DA
中正區,房地(土地+建物),臺北市中正區愛國西路1~30號,6.72,商,,,1060519,土地1建物1車位0,五層,八層,辦公商業大樓,商業用,鋼筋混凝土造,710922,53.49,0,0,0,無,有,9000000,168256,,0,0,,RPUOMLSLOHMFFBA68CA
中山區,房地(土地+建物),臺北市中山區林森北路421~450號,14.91,商,,,1060418,土地1建物1車位0,七層,十層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,850617,143.61,3,2,2,有,有,20000000,139266,,0,0,,RPVOMLQJOHMFFCA48CA
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段210巷21弄1~30號,8.97,商,,,1060412,土地1建物1車位1,六層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,940609,72.57,1,1,1,有,有,13300000,183271,塔式車位,18.72,0,含增建或未登記建物,RPSQMLPJOHMFFCA28CA
中山區,房地(土地+建物)+車位,臺北市中山區林森北路107巷61~90號,16.58,商,,,1060420,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1010210,89.12,2,2,1,有,有,16280000,182675,升降機械,12.86,0,含增建或未登記建物。,RPVOMLSJOHMFFCA68CA
內湖區,房地(土地+建物),臺北市內湖區民權東路六段296巷91~120號,20.43,住,,,1060421,土地1建物1車位0,一層,十三層,辦公商業大樓,商業用,鋼筋混凝土造,830509,104.45,0,0,0,無,有,19000000,181905,,0,0,,RPUPMLMKOHMFFCA18CA
中山區,房地(土地+建物)+車位,臺北市中山區敬業三路162巷61~90號,47.09,住,,,1060424,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,890628,155.46,3,2,2,有,有,25000000,160813,坡道平面,0,0,,RPSQMLMKOHMFFCA08CA
中山區,房地(土地+建物)+車位,臺北市中山區松江路31~60號,21.66,商,,,1030208,土地2建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051223,260.33,3,2,3,有,有,89880000,399283,坡道平面,42.74,3000000,,RPPRMLOKOHMFFCA08CA
文山區,房地(土地+建物),臺北市文山區羅斯福路六段39巷1~30號,45.5,住,,,1060414,土地3建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,580909,74.35,3,1,1,有,無,10680000,143645,,0,0,親友、員工或其他特殊關係間之交易。,RPROMLOKOHMFFAA77CA
中正區,房地(土地+建物)+車位,臺北市中正區廈門街113巷1~30號,9.33,商,,,1060516,土地2建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040601,117.86,2,2,1,有,有,21000000,178193,坡道機械,16.26,0,,RPOOMLTJOHMFFAA87CA
文山區,房地(土地+建物),臺北市文山區興隆路二段203巷4弄1~30號,42.54,其他,,,1060501,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,116.56,3,2,2,有,無,13850000,118823,,0,0,含增建或未登記建物。,RPTNMLSJOHMFFAA18CA
文山區,房地(土地+建物),臺北市文山區興隆路三段185巷9弄1~30號,25.98,住,,,1060502,土地7建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720823,86.73,3,2,1,有,有,8000000,92240,,0,0,含增建或未登記建物。,RPQOMLSJOHMFFAA97CA
大同區,房地(土地+建物),臺北市大同區安西街121~150號,24.5,其他,,,1060416,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,620110,79.96,3,2,1,有,無,9800000,122561,,0,0,,RPPOMLSJOHMFFBA97CA
大同區,房地(土地+建物)+車位,臺北市大同區民族西路76巷12弄1~30號,17.85,住,,,1060429,土地1建物1車位1,四層，電梯樓梯間,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840429,112.93,2,1,1,有,有,17500000,154950,坡道機械,20.26,0,,RPPNMLMKOHMFFBA37CA
萬華區,房地(土地+建物),臺北市萬華區武昌街二段121~150號,2.54,商,,,1060519,土地1建物1車位0,二層,九層,辦公商業大樓,商業用,鋼筋混凝土造,630806,21.58,0,0,0,無,有,1880000,87118,,0,0,,RPSNMLMKOHMFFBA67CA
萬華區,房地(土地+建物)+車位,臺北市萬華區康定路151~180號,10.1,商,,,1060412,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040527,143.77,3,2,1,有,有,23000000,159978,坡道機械,16.58,0,,RPVNMLPKOHMFFBA28CA
中正區,房地(土地+建物),臺北市中正區忠孝西路一段31~60號,1.52,商,,,1060515,土地1建物1車位0,十二層,二十七層,套房(1房1廳1衛),商業用,鋼骨混凝土造,790815,32.8,1,0,1,有,有,6450000,196646,,0,0,,RPVOMLPJOHMFFBA28CA
萬華區,房地(土地+建物),臺北市萬華區桂林路246巷42弄31~60號,39.75,住,,,1060501,土地3建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,590422,93.17,3,2,1,有,無,8850000,94988,,0,0,含增建或未登記建物。,RPPNMLQJOHMFFBA67CA
萬華區,房地(土地+建物)+車位,臺北市萬華區西寧南路121~150號,6.25,商,,,1060506,土地1建物1車位1,七層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,960810,73.33,0,1,1,有,有,10900000,148643,塔式車位,0,0,內含獨立產權車位，未包含在棟數內含增建或未登記建物。,RPQNMLRJOHMFFBA87CA
大同區,房地(土地+建物),臺北市大同區重慶北路二段181~210號,9.16,商,,,1051001,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,730323,88.89,3,2,2,有,有,12600000,141748,,0,0,含增建或未登記建物。,RPXOMLQJOHMFFBA58CA
中正區,房地(土地+建物),臺北市中正區仁愛路二段1~30號,23,住,,,1060514,土地2建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,133.34,0,0,0,無,無,40000000,299985,,0,0,,RPSNMLSJOHMFFBA18CA
中山區,車位,臺北市中山區松江路64巷1~30號,0,,,,1060501,土地0建物0車位2,一層,七層,其他,見其他登記事項,鋼筋混凝土造,1051230,67.05,0,0,0,有,有,1180000,,升降機械,0,1180000,建商與地主合建案。本買賣契約係經買賣雙方先行達成協議，受託地政士僅承辦物權移轉登記，無介入其私權任何問題。,RPPOMLNLOHMFFCA77CA
中山區,建物,臺北市中山區松江路64巷1~30號,0,,,,1060501,土地0建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1051230,66.74,0,0,1,無,有,5210000,78064,,0,0,建商與地主合建案。本買賣契約係經買賣雙方先行達成協議，受託地政士僅承辦物權移轉登記，無介入其私權任何問題。,SPPOMLNLOHMFFCA87CA
中山區,建物,臺北市中山區松江路64巷1~30號,0,,,,1060501,土地0建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1051230,86.99,0,0,1,無,有,6670000,76675,,0,0,建商與地主合建案。本買賣契約係經買賣雙方先行達成協議，受託地政士僅承辦物權移轉登記，無介入其私權任何問題。,TPPOMLNLOHMFFCA97CA
中山區,建物,臺北市中山區松江路64巷1~30號,0,,,,1060501,土地0建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1051230,66.74,0,0,1,無,有,4960000,74318,,0,0,建商與地主合建案。本買賣契約係經買賣雙方先行達成協議，受託地政士僅承辦物權移轉登記，無介入其私權任何問題。,UPPOMLNLOHMFFCA08CA
中山區,房地(土地+建物)+車位,臺北市中山區新生北路二段62巷1~30號,9.71,商,,,1060517,土地1建物1車位1,九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1050322,161.64,3,1,2,有,有,29000000,210428,坡道平面,33.33,2000000,,RPPNMLMJPHMFFCA47CA
中山區,房地(土地+建物),臺北市中山區民生東路一段1~30號,8.22,商,,,1060425,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,720224,90.43,3,2,1,有,有,13500000,149287,,0,0,,RPQPMLNJPHMFFCA87CA
中山區,房地(土地+建物),臺北市中山區農安街1~30號,5.64,商,,,1060507,土地1建物1車位0,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,961212,61.1,1,1,1,有,有,12000000,196399,,0,0,,RPPOMLKLOHMFFCA47CA
內湖區,房地(土地+建物)+車位,臺北市內湖區文湖街21巷61~90號,51.96,住,,,1060517,土地1建物1車位3,三層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041015,398.97,3,2,2,有,有,58000000,161819,坡道平面,66.5,4200000,,RPVNMLTKOHMFFCA78CA
中山區,房地(土地+建物)+車位,臺北市中山區松江路64巷1~30號,15.2,商,,,1030728,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1051230,102.15,0,0,1,無,有,20800000,203622,升降機械,0,2250000,本買賣契約係經買賣雙方先行達成協議，受託地政士僅承辦物權移轉登記，無介入其私權任何問題。雨遮不計入買賣價格。此件為預售屋買賣。,RPWPMLPKOHMFFCA68CA
